# LAMMPS data file written by OVITO Basic 3.10.6

5120 atoms
3 atom types

-27.1682571988 45.2804286647 xlo xhi
-18.6308020771 18.6308020771 ylo yhi
-12.1500139854 20.2500233089 zlo zhi

Atoms  # atomic

1	1	-23.49541164	-16.57978386	-12.15001399
2	1	-25.32173002	-17.33187737	-10.12501165
3	1	-24.3344501	-1.298976134	-12.15001399
4	1	-26.16076849	-2.051069646	-10.12501165
5	1	-17.94578382	-2.57E-05	-8.100009324
6	1	-15.27836437	1.298924707	-8.100009324
7	1	-17.10468274	2.051018217	-10.12501165
8	1	-16.26564429	17.33182594	-10.12501165
9	1	-14.43932591	16.57973243	-8.100009324
10	1	-22.65431057	18.63077636	-10.12501165
11	1	-20.79368715	-17.33187737	-12.15001399
12	1	-18.96736877	-16.57978386	-10.12501165
13	1	-21.63272562	-2.051069646	20.25002331
14	1	-19.80640724	-1.298976134	-10.12501165
15	1	-22.47382668	-2.57E-05	-10.12501165
16	1	-21.63272561	2.051018217	-8.100009324
17	1	-19.80640723	1.298924707	-10.12501165
18	1	-18.96736878	16.57973243	-10.12501165
19	1	-20.79368716	17.33182594	-8.100009324
20	1	-18.12626771	18.63077636	-8.100009324
21	1	-23.49541164	-16.57978386	-8.100009324
22	1	-25.32173002	-17.33187737	-6.075006993
23	1	-24.3344501	-1.298976134	-8.100009324
24	1	-26.16076849	-2.051069646	-6.075006993
25	1	-17.94578382	-2.57E-05	-4.050004662
26	1	-15.27836437	1.298924707	-4.050004662
27	1	-17.10468274	2.051018217	-6.075006993
28	1	-16.26564429	17.33182594	-6.075006993
29	1	-14.43932591	16.57973243	-4.050004662
30	1	-22.65431057	18.63077636	-6.075006993
31	1	-20.79368715	-17.33187737	-8.100009324
32	1	-18.96736877	-16.57978386	-6.075006993
33	1	-21.63272562	-2.051069646	-8.100009324
34	1	-19.80640724	-1.298976134	-6.075006993
35	1	-22.47382668	-2.57E-05	-6.075006993
36	1	-21.63272561	2.051018217	-4.050004662
37	1	-19.80640723	1.298924707	-6.075006993
38	1	-18.96736878	16.57973243	-6.075006993
39	1	-20.79368716	17.33182594	-4.050004662
40	1	-18.12626771	18.63077636	-4.050004662
41	1	-23.49541164	-16.57978386	-4.050004662
42	1	-25.32173002	-17.33187737	-2.025002331
43	1	-24.3344501	-1.298976134	-4.050004662
44	1	-26.16076849	-2.051069646	-2.025002331
45	1	-17.94578382	-2.57E-05	8.88E-16
46	1	-15.27836437	1.298924707	1.78E-15
47	1	-17.10468274	2.051018217	-2.025002331
48	1	-16.26564429	17.33182594	-2.025002331
49	1	-14.43932591	16.57973243	0
50	1	-22.65431057	18.63077636	-2.025002331
51	1	-20.79368715	-17.33187737	-4.050004662
52	1	-18.96736877	-16.57978386	-2.025002331
53	1	-21.63272562	-2.051069646	-4.050004662
54	1	-19.80640724	-1.298976134	-2.025002331
55	1	-22.47382668	-2.57E-05	-2.025002331
56	1	-21.63272561	2.051018217	3.55E-15
57	1	-19.80640723	1.298924707	-2.025002331
58	1	-18.96736878	16.57973243	-2.025002331
59	1	-20.79368716	17.33182594	8.88E-16
60	1	-18.12626771	18.63077636	8.88E-16
61	1	-23.49541164	-16.57978386	2.26E-15
62	1	-25.32173002	-17.33187737	2.025002331
63	1	-24.3344501	-1.298976134	-8.88E-16
64	1	-26.16076849	-2.051069646	2.025002331
65	1	-17.94578382	-2.57E-05	4.050004662
66	1	-15.27836437	1.298924707	4.050004662
67	1	-17.10468274	2.051018217	2.025002331
68	1	-16.26564429	17.33182594	2.025002331
69	1	-14.43932591	16.57973243	4.050004662
70	1	-22.65431057	18.63077636	2.025002331
71	1	-20.79368715	-17.33187737	2.34E-15
72	1	-18.96736877	-16.57978386	2.025002331
73	1	-21.63272562	-2.051069646	-1.78E-15
74	1	-19.80640724	-1.298976134	2.025002331
75	1	-22.47382668	-2.57E-05	2.025002331
76	1	-21.63272561	2.051018217	4.050004662
77	1	-19.80640723	1.298924707	2.025002331
78	1	-18.96736878	16.57973243	2.025002331
79	1	-20.79368716	17.33182594	4.050004662
80	1	-18.12626771	18.63077636	4.050004662
81	1	-23.49541164	-16.57978386	4.050004662
82	1	-25.32173002	-17.33187737	6.075006993
83	1	-24.3344501	-1.298976134	4.050004662
84	1	-26.16076849	-2.051069646	6.075006993
85	1	-17.94578382	-2.57E-05	8.100009324
86	1	-15.27836437	1.298924707	8.100009324
87	1	-17.10468274	2.051018217	6.075006993
88	1	-16.26564429	17.33182594	6.075006993
89	1	-14.43932591	16.57973243	8.100009324
90	1	-22.65431057	18.63077636	6.075006993
91	1	-20.79368715	-17.33187737	4.050004662
92	1	-18.96736877	-16.57978386	6.075006993
93	1	-21.63272562	-2.051069646	4.050004662
94	1	-19.80640724	-1.298976134	6.075006993
95	1	-22.47382668	-2.57E-05	6.075006993
96	1	-21.63272561	2.051018217	8.100009324
97	1	-19.80640723	1.298924707	6.075006993
98	1	-18.96736878	16.57973243	6.075006993
99	1	-20.79368716	17.33182594	8.100009324
100	1	-18.12626771	18.63077636	8.100009324
101	1	-23.49541164	-16.57978386	8.100009324
102	1	-25.32173002	-17.33187737	10.12501165
103	1	-24.3344501	-1.298976134	8.100009324
104	1	-26.16076849	-2.051069646	10.12501165
105	1	-17.94578382	-2.57E-05	12.15001399
106	1	-15.27836437	1.298924707	12.15001399
107	1	-17.10468274	2.051018217	10.12501165
108	1	-16.26564429	17.33182594	10.12501165
109	1	-14.43932591	16.57973243	12.15001399
110	1	-22.65431057	18.63077636	10.12501165
111	1	-20.79368715	-17.33187737	8.100009324
112	1	-18.96736877	-16.57978386	10.12501165
113	1	-21.63272562	-2.051069646	8.100009324
114	1	-19.80640724	-1.298976134	10.12501165
115	1	-22.47382668	-2.57E-05	10.12501165
116	1	-21.63272561	2.051018217	12.15001399
117	1	-19.80640723	1.298924707	10.12501165
118	1	-18.96736878	16.57973243	10.12501165
119	1	-20.79368716	17.33182594	12.15001399
120	1	-18.12626771	18.63077636	12.15001399
121	1	-23.49541164	-16.57978386	12.15001399
122	1	-25.32173002	-17.33187737	14.17501632
123	1	-24.3344501	-1.298976134	12.15001399
124	1	-26.16076849	-2.051069646	14.17501632
125	1	-17.94578382	-2.57E-05	16.20001865
126	1	-15.27836437	1.298924707	16.20001865
127	1	-17.10468274	2.051018217	14.17501632
128	1	-16.26564429	17.33182594	14.17501632
129	1	-14.43932591	16.57973243	16.20001865
130	1	-22.65431057	18.63077636	14.17501632
131	1	-20.79368715	-17.33187737	12.15001399
132	1	-18.96736877	-16.57978386	14.17501632
133	1	-21.63272562	-2.051069646	12.15001399
134	1	-19.80640724	-1.298976134	14.17501632
135	1	-22.47382668	-2.57E-05	14.17501632
136	1	-21.63272561	2.051018217	16.20001865
137	1	-19.80640723	1.298924707	14.17501632
138	1	-18.96736878	16.57973243	14.17501632
139	1	-20.79368716	17.33182594	16.20001865
140	1	-18.12626771	18.63077636	16.20001865
141	1	-23.49541164	-16.57978386	16.20001865
142	1	-25.32173002	-17.33187737	18.22502098
143	1	-24.3344501	-1.298976134	16.20001865
144	1	-26.16076849	-2.051069646	18.22502098
145	1	-17.94578382	-2.57E-05	-12.15001399
146	1	-15.27836437	1.298924707	-12.15001399
147	1	-17.10468274	2.051018217	18.22502098
148	1	-16.26564429	17.33182594	18.22502098
149	1	-14.43932591	16.57973243	-12.15001399
150	1	-22.65431057	18.63077636	18.22502098
151	1	-20.79368715	-17.33187737	16.20001865
152	1	-18.96736877	-16.57978386	18.22502098
153	1	-21.63272562	-2.051069646	16.20001865
154	1	-19.80640724	-1.298976134	18.22502098
155	1	-22.47382668	-2.57E-05	18.22502098
156	1	-21.63272561	2.051018217	-12.15001399
157	1	-19.80640723	1.298924707	18.22502098
158	1	-18.96736878	16.57973243	18.22502098
159	1	-20.79368716	17.33182594	-12.15001399
160	1	-18.12626771	18.63077636	-12.15001399
161	1	-14.43932591	-16.57978386	-12.15001399
162	1	-16.26564428	-17.33187737	-10.12501165
163	1	-15.27836437	-1.298976134	-12.15001399
164	1	-17.10468275	-2.051069646	-10.12501165
165	1	-8.889698085	-2.57E-05	-8.100009324
166	1	-6.222278634	1.298924707	-8.100009324
167	1	-8.048597012	2.051018217	-10.12501165
168	1	-7.20955856	17.33182594	-10.12501165
169	1	-5.383240179	16.57973243	-8.100009324
170	1	-13.59822484	18.63077636	-10.12501165
171	1	-11.73760142	-17.33187737	-12.15001399
172	1	-9.911283041	-16.57978386	-10.12501165
173	1	-12.57663989	-2.051069646	20.25002331
174	1	-10.7503215	-1.298976134	-10.12501165
175	1	-13.41774095	-2.57E-05	-10.12501165
176	1	-12.57663988	2.051018217	-8.100009324
177	1	-10.7503215	1.298924707	-10.12501165
178	1	-9.911283046	16.57973243	-10.12501165
179	1	-11.73760143	17.33182594	-8.100009324
180	1	-9.070181973	18.63077636	-8.100009324
181	1	-14.43932591	-16.57978386	-8.100009324
182	1	-16.26564428	-17.33187737	-6.075006993
183	1	-15.27836437	-1.298976134	-8.100009324
184	1	-17.10468275	-2.051069646	-6.075006993
185	1	-8.889698085	-2.57E-05	-4.050004662
186	1	-6.222278634	1.298924707	-4.050004662
187	1	-8.048597012	2.051018217	-6.075006993
188	1	-7.20955856	17.33182594	-6.075006993
189	1	-5.383240179	16.57973243	-4.050004662
190	1	-13.59822484	18.63077636	-6.075006993
191	1	-11.73760142	-17.33187737	-8.100009324
192	1	-9.911283041	-16.57978386	-6.075006993
193	1	-12.57663989	-2.051069646	-8.100009324
194	1	-10.7503215	-1.298976134	-6.075006993
195	1	-13.41774095	-2.57E-05	-6.075006993
196	1	-12.57663988	2.051018217	-4.050004662
197	1	-10.7503215	1.298924707	-6.075006993
198	1	-9.911283046	16.57973243	-6.075006993
199	1	-11.73760143	17.33182594	-4.050004662
200	1	-9.070181973	18.63077636	-4.050004662
201	1	-14.43932591	-16.57978386	-4.050004662
202	1	-16.26564428	-17.33187737	-2.025002331
203	1	-15.27836437	-1.298976134	-4.050004662
204	1	-17.10468275	-2.051069646	-2.025002331
205	1	-8.889698085	-2.57E-05	8.88E-16
206	1	-6.222278634	1.298924707	1.78E-15
207	1	-8.048597012	2.051018217	-2.025002331
208	1	-7.20955856	17.33182594	-2.025002331
209	1	-5.383240179	16.57973243	0
210	1	-13.59822484	18.63077636	-2.025002331
211	1	-11.73760142	-17.33187737	-4.050004662
212	1	-9.911283041	-16.57978386	-2.025002331
213	1	-12.57663989	-2.051069646	-4.050004662
214	1	-10.7503215	-1.298976134	-2.025002331
215	1	-13.41774095	-2.57E-05	-2.025002331
216	1	-12.57663988	2.051018217	3.55E-15
217	1	-10.7503215	1.298924707	-2.025002331
218	1	-9.911283046	16.57973243	-2.025002331
219	1	-11.73760143	17.33182594	8.88E-16
220	1	-9.070181973	18.63077636	8.88E-16
221	1	-14.43932591	-16.57978386	2.26E-15
222	1	-16.26564428	-17.33187737	2.025002331
223	1	-15.27836437	-1.298976134	-8.88E-16
224	1	-17.10468275	-2.051069646	2.025002331
225	1	-8.889698085	-2.57E-05	4.050004662
226	1	-6.222278634	1.298924707	4.050004662
227	1	-8.048597012	2.051018217	2.025002331
228	1	-7.20955856	17.33182594	2.025002331
229	1	-5.383240179	16.57973243	4.050004662
230	1	-13.59822484	18.63077636	2.025002331
231	1	-11.73760142	-17.33187737	2.34E-15
232	1	-9.911283041	-16.57978386	2.025002331
233	1	-12.57663989	-2.051069646	-1.78E-15
234	1	-10.7503215	-1.298976134	2.025002331
235	1	-13.41774095	-2.57E-05	2.025002331
236	1	-12.57663988	2.051018217	4.050004662
237	1	-10.7503215	1.298924707	2.025002331
238	1	-9.911283046	16.57973243	2.025002331
239	1	-11.73760143	17.33182594	4.050004662
240	1	-9.070181973	18.63077636	4.050004662
241	1	-14.43932591	-16.57978386	4.050004662
242	1	-16.26564428	-17.33187737	6.075006993
243	1	-15.27836437	-1.298976134	4.050004662
244	1	-17.10468275	-2.051069646	6.075006993
245	1	-8.889698085	-2.57E-05	8.100009324
246	1	-6.222278634	1.298924707	8.100009324
247	1	-8.048597012	2.051018217	6.075006993
248	1	-7.20955856	17.33182594	6.075006993
249	1	-5.383240179	16.57973243	8.100009324
250	1	-13.59822484	18.63077636	6.075006993
251	1	-11.73760142	-17.33187737	4.050004662
252	1	-9.911283041	-16.57978386	6.075006993
253	1	-12.57663989	-2.051069646	4.050004662
254	1	-10.7503215	-1.298976134	6.075006993
255	1	-13.41774095	-2.57E-05	6.075006993
256	1	-12.57663988	2.051018217	8.100009324
257	1	-10.7503215	1.298924707	6.075006993
258	1	-9.911283046	16.57973243	6.075006993
259	1	-11.73760143	17.33182594	8.100009324
260	1	-9.070181973	18.63077636	8.100009324
261	1	-14.43932591	-16.57978386	8.100009324
262	1	-16.26564428	-17.33187737	10.12501165
263	1	-15.27836437	-1.298976134	8.100009324
264	1	-17.10468275	-2.051069646	10.12501165
265	1	-8.889698085	-2.57E-05	12.15001399
266	1	-6.222278634	1.298924707	12.15001399
267	1	-8.048597012	2.051018217	10.12501165
268	1	-7.20955856	17.33182594	10.12501165
269	1	-5.383240179	16.57973243	12.15001399
270	1	-13.59822484	18.63077636	10.12501165
271	1	-11.73760142	-17.33187737	8.100009324
272	1	-9.911283041	-16.57978386	10.12501165
273	1	-12.57663989	-2.051069646	8.100009324
274	1	-10.7503215	-1.298976134	10.12501165
275	1	-13.41774095	-2.57E-05	10.12501165
276	1	-12.57663988	2.051018217	12.15001399
277	1	-10.7503215	1.298924707	10.12501165
278	1	-9.911283046	16.57973243	10.12501165
