LAMMPS data file via write_data, version 7 Feb 2024, timestep = 0, units = metal

1868 atoms
3 atom types

-12.8072392655 38.4217177966 xlo xhi
-12.4748841155 12.4748841155 ylo yhi
-8.1000093236 16.2000186471 zlo zhi

Masses

1 26.982
2 26.982
3 58.71

Atoms # atomic

1715 2 1.927137347 -5.600051262 -6.075006993 0 0 0
1718 2 2.557414758 -7.524075547 -8.1000093207 0 0 1
1717 2 6.403619633 -6.237493319 -8.1000093207 0 0 1
1720 2 5.137469996 -8.732019578 -8.1000093207 0 0 1
1721 2 4.476482286 -6.874935376 -6.075006993 0 0 0
1733 2 7.055427266 -8.177601687 -6.075006993 0 0 0
1729 2 8.33075698 -5.600051262 -6.075006993 0 0 0
1732 2 8.961034391 -7.524075547 -8.1000093207 0 0 1
1734 2 10.88010192 -6.874935376 -6.075006993 0 0 0
782 2 13.4590469 -8.177601687 -6.075006993 0 0 0
794 2 12.80723927 -6.237493319 -8.1000093207 0 0 1
1731 2 11.54108963 -8.732019578 -8.1000093207 0 0 1
778 2 14.73437661 -5.600051262 -6.075006993 0 0 0
781 2 15.36465402 -7.524075547 -8.1000093207 0 0 1
784 2 17.28372155 -6.874935376 -6.075006993 0 0 0
780 2 19.2108589 -6.237493319 -8.1000093207 0 0 1
783 2 17.94470926 -8.732019578 -8.1000093207 0 0 1
793 2 21.13799625 -5.600051262 -6.075006993 0 0 0
797 2 19.86266653 -8.177601687 -6.075006993 0 0 0
795 2 24.34832889 -8.732019578 -8.1000093207 0 0 1
796 2 21.76827366 -7.524075547 -8.1000093207 0 0 1
799 2 23.68734118 -6.874935376 -6.075006993 0 0 0
1091 2 27.54161588 -5.600051262 -6.075006993 0 0 0
1094 2 28.17189329 -7.524075547 -8.1000093207 0 0 1
1095 2 26.26628616 -8.177601687 -6.075006993 0 0 0
1106 2 25.61447853 -6.237493319 -8.1000093207 0 0 1
1096 2 30.75194853 -8.732019578 -8.1000093207 0 0 1
1097 2 30.09096082 -6.874935376 -6.075006993 0 0 0
1093 2 32.01809816 -6.237493319 -8.1000093207 0 0 1
1105 2 33.94523551 -5.600051262 -6.075006993 0 0 0
1108 2 34.57551292 -7.524075547 -8.1000093207 0 0 1
1109 2 32.6699058 -8.177601687 -6.075006993 0 0 0
1107 2 37.15556816 -8.732019578 -8.1000093207 0 0 1
1111 2 36.49458045 -6.874935376 -6.075006993 0 0 0
383 1 -12.17487648 -1.787569053 -6.075006993 0 0 0
1399 2 -9.573640607 -3.012911076 -6.075006993 0 0 0
1401 2 -7.055427266 -4.297384952 -6.075006993 0 0 0
380 1 -5.771256849 -1.787569053 -6.075006993 0 0 0
1395 2 -3.170020974 -3.012911076 -6.075006993 0 0 0
527 1 0.632362784 -1.787569053 -6.075006993 0 0 0
1423 2 -0.651807633 -4.297384952 -6.075006993 0 0 0
1711 2 3.233598659 -3.012911076 -6.075006993 0 0 0
525 1 7.035982417 -1.787569053 -6.075006993 0 0 0
1713 2 5.751812 -4.297384952 -6.075006993 0 0 0
1707 2 9.637218291 -3.012911076 -6.075006993 0 0 0
92 1 13.43960205 -1.787569053 -6.075006993 0 0 0
1735 2 12.15543163 -4.297384952 -6.075006993 0 0 0
731 2 16.04083792 -3.012911076 -6.075006993 0 0 0
104 1 19.84322168 -1.787569053 -6.075006993 0 0 0
776 2 18.55905127 -4.297384952 -6.075006993 0 0 0
798 2 22.44445756 -3.012911076 -6.075006993 0 0 0
236 1 26.24684132 -1.787569053 -6.075006993 0 0 0
771 2 24.9626709 -4.297384952 -6.075006993 0 0 0
1087 2 28.84807719 -3.012911076 -6.075006993 0 0 0
1089 2 31.36629053 -4.297384952 -6.075006993 0 0 0
247 1 32.65046095 -1.787569053 -6.075006993 0 0 0
1083 2 37.76991016 -4.297384952 -6.075006993 0 0 0
1110 2 35.25169682 -3.012911076 -6.075006993 0 0 0
1849 3 -10.608897 -5.1e-05 -6.075007 0 0 0
386 1 -8.331981328 -5.13e-05 -6.075006993 0 0 0
364 1 -3.796196815 1.29472734 -8.1000093207 0 0 1
1835 3 -4.266126 -0.306779 -5.999367 0 0 0
369 1 -1.928361695 -5.13e-05 -6.075006993 0 0 0
1855 3 2.198343 -5.1e-05 -6.075007 0 0 0
531 1 4.475257938 -5.13e-05 -6.075006993 0 0 0
508 1 9.011042451 1.29472734 -8.1000093207 0 0 1
514 1 10.87887757 -5.13e-05 -6.075006993 0 0 0
1826 3 8.541113 -0.306779 -5.999367 0 0 0
95 1 17.2824972 -5.13e-05 -6.075006993 0 0 0
1844 3 15.005582 -5.1e-05 -6.075007 0 0 0
80 1 21.81828172 1.29472734 -8.1000093207 0 0 1
98 1 23.68611684 -5.13e-05 -6.075006993 0 0 0
1838 3 21.348352 -0.306779 -5.999367 0 0 0
1866 3 27.812821 -5.1e-05 -6.075007 0 0 0
239 1 30.08973647 -5.13e-05 -6.075006993 0 0 0
234 1 34.62552098 1.29472734 -8.1000093207 0 0 1
1843 3 34.155591 -0.306779 -5.999367 0 0 0
235 1 36.4933561 -5.13e-05 -6.075006993 0 0 0
388 1 -12.17487648 1.78746653 -6.075006993 0 0 0
1397 2 -9.573640608 3.012808552 -6.075006993 0 0 0
1398 2 -7.678025654 2.342803811 -8.1000093207 0 0 1
1412 2 -7.055427266 4.297282428 -6.075006993 0 0 0
363 1 -5.771256849 1.78746653 -6.075006993 0 0 0
1370 2 -5.137469997 3.742864537 -8.1000093207 0 0 1
1371 2 -3.170020975 3.012808552 -6.075006993 0 0 0
533 1 0.632362784 1.78746653 -6.075006993 0 0 0
1367 2 -0.651807633 4.297282428 -6.075006993 0 0 0
1368 2 -2.557414758 4.950808568 -8.1000093207 0 0 1
1372 2 -1.274406022 2.342803811 -8.1000093207 0 0 1
1709 2 3.233598658 3.012808552 -6.075006993 0 0 0
542 1 7.035982416 1.78746653 -6.075006993 0 0 0
1682 2 7.669769269 3.742864537 -8.1000093207 0 0 1
1710 2 5.129213611 2.342803811 -8.1000093207 0 0 1
1724 2 5.751811999 4.297282428 -6.075006993 0 0 0
1680 2 10.24982451 4.950808568 -8.1000093207 0 0 1
1683 2 9.637218291 3.012808552 -6.075006993 0 0 0
96 1 13.43960205 1.78746653 -6.075006993 0 0 0
1679 2 12.15543163 4.297282428 -6.075006993 0 0 0
1684 2 11.53283324 2.342803811 -8.1000093207 0 0 1
773 2 16.04083792 3.012808552 -6.075006993 0 0 0
90 1 19.84322168 1.78746653 -6.075006993 0 0 0
746 2 20.47700853 3.742864537 -8.1000093207 0 0 1
772 2 18.55905126 4.297282428 -6.075006993 0 0 0
774 2 17.93645288 2.342803811 -8.1000093207 0 0 1
744 2 23.05706377 4.950808568 -8.1000093207 0 0 1
747 2 22.44445756 3.012808552 -6.075006993 0 0 0
759 2 24.34007251 2.342803811 -8.1000093207 0 0 1
240 1 26.24684131 1.78746653 -6.075006993 0 0 0
743 2 24.9626709 4.297282428 -6.075006993 0 0 0
1084 2 31.36629053 4.297282428 -6.075006993 0 0 0
1085 2 28.84807719 3.012808552 -6.075006993 0 0 0
1086 2 30.74369214 2.342803811 -8.1000093207 0 0 1
242 1 32.65046095 1.78746653 -6.075006993 0 0 0
1058 2 33.2842478 3.742864537 -8.1000093207 0 0 1
1055 2 37.76991016 4.297282428 -6.075006993 0 0 0
1056 2 35.86430304 4.950808568 -8.1000093207 0 0 1
1059 2 35.25169682 3.012808552 -6.075006993 0 0 0
1071 2 37.14731178 2.342803811 -8.1000093207 0 0 1
1414 2 -10.88010192 5.599948739 -6.075006993 0 0 0
1430 2 -12.15543163 8.177499164 -6.075006993 0 0 0
1428 2 -8.33075698 6.874832853 -6.075006993 0 0 0
1431 2 -6.403619633 6.237390796 -8.1000093207 0 0 1
1364 2 -3.846204875 7.523973025 -8.1000093207 0 0 1
1365 2 -5.751812 8.177499164 -6.075006993 0 0 0
1369 2 -4.476482286 5.599948739 -6.075006993 0 0 0
1363 2 -1.927137347 6.874832853 -6.075006993 0 0 0
1742 2 0.651807633 8.177499164 -6.075006993 0 0 0
1726 2 1.927137347 5.599948739 -6.075006993 0 0 0
1677 2 7.055427266 8.177499164 -6.075006993 0 0 0
1740 2 4.476482286 6.874832853 -6.075006993 0 0 0
1743 2 6.403619633 6.237390796 -8.1000093207 0 0 1
1675 2 10.88010192 6.874832853 -6.075006993 0 0 0
1676 2 8.961034391 7.523973025 -8.1000093207 0 0 1
1681 2 8.330756979 5.599948739 -6.075006993 0 0 0
806 2 13.4590469 8.177499164 -6.075006993 0 0 0
788 2 14.73437661 5.599948739 -6.075006993 0 0 0
804 2 17.28372155 6.874832853 -6.075006993 0 0 0
741 2 19.86266653 8.177499164 -6.075006993 0 0 0
745 2 21.13799624 5.599948739 -6.075006993 0 0 0
790 2 19.2108589 6.237390796 -8.1000093207 0 0 1
739 2 23.68734118 6.874832853 -6.075006993 0 0 0
740 2 21.76827366 7.523973025 -8.1000093207 0 0 1
1100 2 27.54161588 5.599948739 -6.075006993 0 0 0
1118 2 26.26628616 8.177499164 -6.075006993 0 0 0
1116 2 30.09096082 6.874832853 -6.075006993 0 0 0
1052 2 34.57551292 7.523973025 -8.1000093207 0 0 1
1053 2 32.6699058 8.177499164 -6.075006993 0 0 0
1057 2 33.94523551 5.599948739 -6.075006993 0 0 0
1102 2 32.01809816 6.237390796 -8.1000093207 0 0 1
1051 2 36.49458045 6.874832853 -6.075006993 0 0 0
390 1 -10.87887757 12.47483285 -6.075006993 0 0 0
1425 2 -9.637218291 9.46197304 -6.075006993 0 0 0
392 1 -7.035982416 10.68731506 -6.075006993 0 0 0
365 1 -4.475257938 12.47483285 -6.075006993 0 0 0
1360 2 -3.233598658 9.46197304 -6.075006993 0 0 0
367 1 -0.632362783 10.68731506 -6.075006993 0 0 0
535 1 1.928361695 12.47483285 -6.075006993 0 0 0
1737 2 3.170020975 9.46197304 -6.075006993 0 0 0
537 1 5.77125685 10.68731506 -6.075006993 0 0 0
509 1 8.331981328 12.47483285 -6.075006993 0 0 0
1672 2 9.573640608 9.46197304 -6.075006993 0 0 0
511 1 12.17487648 10.68731506 -6.075006993 0 0 0
106 1 14.73560096 12.47483285 -6.075006993 0 0 0
801 2 15.97726024 9.46197304 -6.075006993 0 0 0
74 1 21.13922059 12.47483285 -6.075006993 0 0 0
101 1 18.57849612 10.68731506 -6.075006993 0 0 0
736 2 22.38087987 9.46197304 -6.075006993 0 0 0
76 1 24.98211575 10.68731506 -6.075006993 0 0 0
250 1 27.54284023 12.47483285 -6.075006993 0 0 0
244 1 31.38573538 10.68731506 -6.075006993 0 0 0
1113 2 28.78449951 9.46197304 -6.075006993 0 0 0
224 1 33.94645986 12.47483285 -6.075006993 0 0 0
219 1 37.78935501 10.68731506 -6.075006993 0 0 0
1048 2 35.18811914 9.46197304 -6.075006993 0 0 0
1358 2 -9.637218291 -9.462075563 -2.025002331 0 0 0
1359 2 -11.53283324 -10.1320803 -4.050004662 0 0 0
370 1 -7.035982417 -10.68741759 -2.025002331 0 0 0
377 1 -9.011042451 -11.18015678 -4.050004662 0 0 0
417 1 -2.607422818 -11.18015678 -4.050004662 0 0 0
1488 2 -3.233598658 -9.462075563 -2.025002331 0 0 0
1489 2 -5.129213612 -10.1320803 -4.050004662 0 0 0
418 1 -0.632362784 -10.68741759 -2.025002331 0 0 0
515 1 3.796196815 -11.18015678 -4.050004662 0 0 0
1670 2 3.170020974 -9.462075563 -2.025002331 0 0 0
1671 2 1.274406021 -10.1320803 -4.050004662 0 0 0
513 1 5.771256849 -10.68741759 -2.025002331 0 0 0
1802 2 7.678025654 -10.1320803 -4.050004662 0 0 0
562 1 10.19981645 -11.18015678 -4.050004662 0 0 0
1801 2 9.573640607 -9.462075563 -2.025002331 0 0 0
563 1 12.17487648 -10.68741759 -2.025002331 0 0 0
735 2 14.08164529 -10.1320803 -4.050004662 0 0 0
79 1 16.60343608 -11.18015678 -4.050004662 0 0 0
734 2 15.97726024 -9.462075563 -2.025002331 0 0 0
78 1 18.57849611 -10.68741759 -2.025002331 0 0 0
810 2 20.48526492 -10.1320803 -4.050004662 0 0 0
125 1 23.00705571 -11.18015678 -4.050004662 0 0 0
864 2 22.38087987 -9.462075563 -2.025002331 0 0 0
109 1 24.98211575 -10.68741759 -2.025002331 0 0 0
1047 2 26.88888455 -10.1320803 -4.050004662 0 0 0
221 1 31.38573538 -10.68741759 -2.025002331 0 0 0
222 1 29.41067535 -11.18015678 -4.050004662 0 0 0
1046 2 28.78449951 -9.462075563 -2.025002331 0 0 0
1122 2 33.29250418 -10.1320803 -4.050004662 0 0 0
251 1 35.81429498 -11.18015678 -4.050004662 0 0 0
252 1 37.78935501 -10.68741759 -2.025002331 0 0 0
1177 2 35.18811914 -9.462075563 -2.025002331 0 0 0
1375 2 -12.15543163 -8.177601687 -2.025002331 0 0 0
1376 2 -10.24982451 -7.524075547 -4.050004662 0 0 0
1390 2 -10.88010192 -5.600051262 -2.025002331 0 0 0
1483 2 -12.807239262099998 -6.237493319 -4.050004662 1 0 0
1373 2 -8.33075698 -6.874935376 -2.025002331 0 0 0
1374 2 -7.669769269 -8.732019578 -4.050004662 0 0 0
1392 2 -6.403619633 -6.237493319 -4.050004662 0 0 0
1482 2 -4.476482286 -5.600051262 -2.025002331 0 0 0
1485 2 -3.846204875 -7.524075547 -4.050004662 0 0 0
1486 2 -5.751812 -8.177601687 -2.025002331 0 0 0
1484 2 -1.266149637 -8.732019578 -4.050004662 0 0 0
1487 2 -1.927137347 -6.874935376 -2.025002331 0 0 0
1687 2 0.651807633 -8.177601687 -2.025002331 0 0 0
1796 2 -4.33e-11 -6.237493319 -4.050004662 0 0 0
1688 2 2.557414758 -7.524075547 -4.050004662 0 0 0
1702 2 1.927137347 -5.600051262 -2.025002331 0 0 0
1685 2 4.476482286 -6.874935376 -2.025002331 0 0 0
1686 2 5.137469996 -8.732019578 -4.050004662 0 0 0
1704 2 6.403619633 -6.237493319 -4.050004662 0 0 0
1799 2 7.055427266 -8.177601687 -2.025002331 0 0 0
1798 2 8.961034391 -7.524075547 -4.050004662 0 0 0
1800 2 10.88010192 -6.874935376 -2.025002331 0 0 0
1803 2 8.33075698 -5.600051262 -2.025002331 0 0 0
749 2 13.4590469 -8.177601687 -2.025002331 0 0 0
859 2 12.80723927 -6.237493319 -4.050004662 0 0 0
1797 2 11.54108963 -8.732019578 -4.050004662 0 0 0
733 2 17.28372155 -6.874935376 -2.025002331 0 0 0
750 2 15.36465402 -7.524075547 -4.050004662 0 0 0
766 2 14.73437661 -5.600051262 -2.025002331 0 0 0
748 2 17.94470926 -8.732019578 -4.050004662 0 0 0
751 2 19.2108589 -6.237493319 -4.050004662 0 0 0
858 2 21.13799625 -5.600051262 -2.025002331 0 0 0
862 2 19.86266653 -8.177601687 -2.025002331 0 0 0
860 2 24.34832889 -8.732019578 -4.050004662 0 0 0
861 2 21.76827366 -7.524075547 -4.050004662 0 0 0
863 2 23.68734118 -6.874935376 -2.025002331 0 0 0
1061 2 26.26628616 -8.177601687 -2.025002331 0 0 0
1062 2 28.17189329 -7.524075547 -4.050004662 0 0 0
1078 2 27.54161588 -5.600051262 -2.025002331 0 0 0
1172 2 25.61447853 -6.237493319 -4.050004662 0 0 0
1045 2 30.09096082 -6.874935376 -2.025002331 0 0 0
1060 2 30.75194853 -8.732019578 -4.050004662 0 0 0
1063 2 32.01809816 -6.237493319 -4.050004662 0 0 0
1171 2 33.94523551 -5.600051262 -2.025002331 0 0 0
1174 2 34.57551292 -7.524075547 -4.050004662 0 0 0
1175 2 32.6699058 -8.177601687 -2.025002331 0 0 0
1173 2 37.15556816 -8.732019578 -4.050004662 0 0 0
1176 2 36.49458045 -6.874935376 -2.025002331 0 0 0
371 1 -12.17487648 -1.787569053 -2.025002331 0 0 0
1386 2 -9.573640607 -3.012911076 -2.025002331 0 0 0
1391 2 -11.54108963 -3.742967061 -4.050004662 0 0 0
1387 2 -7.678025654 -2.342906334 -4.050004662 0 0 0
1388 2 -7.055427266 -4.297384952 -2.025002331 0 0 0
1389 2 -8.961034391 -4.950911091 -4.050004662 0 0 0
419 1 -5.771256849 -1.787569053 -2.025002331 0 0 0
1478 2 -3.170020974 -3.012911076 -2.025002331 0 0 0
1481 2 -5.137469996 -3.742967061 -4.050004662 0 0 0
522 1 0.632362784 -1.787569053 -2.025002331 0 0 0
1477 2 -1.274406021 -2.342906334 -4.050004662 0 0 0
1479 2 -0.651807633 -4.297384952 -2.025002331 0 0 0
1480 2 -2.557414758 -4.950911091 -4.050004662 0 0 0
1698 2 3.233598659 -3.012911076 -2.025002331 0 0 0
1701 2 3.846204875 -4.950911091 -4.050004662 0 0 0
1703 2 1.266149637 -3.742967061 -4.050004662 0 0 0
564 1 7.035982417 -1.787569053 -2.025002331 0 0 0
1699 2 5.129213612 -2.342906334 -4.050004662 0 0 0
1700 2 5.751812 -4.297384952 -2.025002331 0 0 0
1795 2 7.669769269 -3.742967061 -4.050004662 0 0 0
1791 2 9.637218291 -3.012911076 -2.025002331 0 0 0
1793 2 10.24982451 -4.950911091 -4.050004662 0 0 0
81 1 13.43960205 -1.787569053 -2.025002331 0 0 0
767 2 14.0733889 -3.742967061 -4.050004662 0 0 0
1790 2 11.53283324 -2.342906334 -4.050004662 0 0 0
1792 2 12.15543163 -4.297384952 -2.025002331 0 0 0
762 2 16.04083792 -3.012911076 -2.025002331 0 0 0
765 2 16.65344414 -4.950911091 -4.050004662 0 0 0
128 1 19.84322168 -1.787569053 -2.025002331 0 0 0
763 2 17.93645288 -2.342906334 -4.050004662 0 0 0
764 2 18.55905127 -4.297384952 -2.025002331 0 0 0
857 2 20.47700853 -3.742967061 -4.050004662 0 0 0
853 2 24.34007251 -2.342906334 -4.050004662 0 0 0
854 2 22.44445756 -3.012911076 -2.025002331 0 0 0
856 2 23.05706377 -4.950911091 -4.050004662 0 0 0
223 1 26.24684132 -1.787569053 -2.025002331 0 0 0
855 2 24.9626709 -4.297384952 -2.025002331 0 0 0
1079 2 26.88062817 -3.742967061 -4.050004662 0 0 0
1074 2 28.84807719 -3.012911076 -2.025002331 0 0 0
1075 2 30.74369214 -2.342906334 -4.050004662 0 0 0
1076 2 31.36629053 -4.297384952 -2.025002331 0 0 0
1077 2 29.46068341 -4.950911091 -4.050004662 0 0 0
253 1 32.65046095 -1.787569053 -2.025002331 0 0 0
1178 2 33.2842478 -3.742967061 -4.050004662 0 0 0
1166 2 37.14731178 -2.342906334 -4.050004662 0 0 0
1167 2 35.25169682 -3.012911076 -2.025002331 0 0 0
1168 2 37.76991016 -4.297384952 -2.025002331 0 0 0
1170 2 35.86430304 -4.950911091 -4.050004662 0 0 0
372 1 -10.19981645 -1.294829864 -4.050004662 0 0 0
373 1 -12.67110723 -5.13e-05 -4.050004662 0 0 0
376 1 -10.19981645 1.29472734 -4.050004662 0 0 0
1836 3 -10.608897 -5.1e-05 -2.025002 0 0 0
374 1 -8.331981328 -5.13e-05 -2.025002331 0 0 0
421 1 -6.267487598 -5.13e-05 -4.050004662 0 0 0
420 1 -3.796196815 -1.294829864 -4.050004662 0 0 0
431 1 -3.796196815 1.29472734 -4.050004662 0 0 0
1859 3 -4.205277 -5.1e-05 -2.025002 0 0 0
422 1 -1.928361695 -5.13e-05 -2.025002331 0 0 0
517 1 0.136132035 -5.13e-05 -4.050004662 0 0 0
516 1 2.607422818 -1.294829864 -4.050004662 0 0 0
520 1 2.607422818 1.29472734 -4.050004662 0 0 0
1862 3 2.198343 -5.1e-05 -2.025002 0 0 0
518 1 4.475257938 -5.13e-05 -2.025002331 0 0 0
566 1 6.539751667 -5.13e-05 -4.050004662 0 0 0
565 1 9.011042451 -1.294829864 -4.050004662 0 0 0
567 1 10.87887757 -5.13e-05 -2.025002331 0 0 0
568 1 9.011042451 1.29472734 -4.050004662 0 0 0
1839 3 8.601962 -5.1e-05 -2.025002 0 0 0
82 1 12.9433713 -5.13e-05 -4.050004662 0 0 0
83 1 17.2824972 -5.13e-05 -2.025002331 0 0 0
85 1 15.41466208 1.29472734 -4.050004662 0 0 0
88 1 15.41466208 -1.294829864 -4.050004662 0 0 0
1828 3 15.005582 -5.1e-05 -2.025002 0 0 0
130 1 19.34699093 -5.13e-05 -4.050004662 0 0 0
129 1 21.81828172 -1.294829864 -4.050004662 0 0 0
131 1 23.68611684 -5.13e-05 -2.025002331 0 0 0
133 1 21.81828172 1.29472734 -4.050004662 0 0 0
1834 3 21.409201 -5.1e-05 -2.025002 0 0 0
232 1 25.75061057 -5.13e-05 -4.050004662 0 0 0
1853 3 27.812821 -5.1e-05 -2.025002 0 0 0
225 1 28.22190135 -1.294829864 -4.050004662 0 0 0
226 1 30.08973647 -5.13e-05 -2.025002331 0 0 0
228 1 28.22190135 1.29472734 -4.050004662 0 0 0
272 1 34.62552098 -1.294829864 -4.050004662 0 0 0
273 1 32.1542302 -5.13e-05 -4.050004662 0 0 0
276 1 34.62552098 1.29472734 -4.050004662 0 0 0
1856 3 34.216441 -5.1e-05 -2.025002 0 0 0
274 1 36.4933561 -5.13e-05 -2.025002331 0 0 0
375 1 -12.17487648 1.78746653 -2.025002331 0 0 0
1382 2 -11.54108963 3.742864537 -4.050004662 0 0 0
1385 2 -9.573640608 3.012808552 -2.025002331 0 0 0
1380 2 -8.961034391 4.950808568 -4.050004662 0 0 0
1383 2 -7.055427266 4.297282428 -2.025002331 0 0 0
1393 2 -7.678025654 2.342803811 -4.050004662 0 0 0
424 1 -5.771256849 1.78746653 -2.025002331 0 0 0
1475 2 -3.170020975 3.012808552 -2.025002331 0 0 0
1490 2 -5.137469997 3.742864537 -4.050004662 0 0 0
519 1 0.632362784 1.78746653 -2.025002331 0 0 0
1476 2 -1.274406022 2.342803811 -4.050004662 0 0 0
1492 2 -2.557414758 4.950808568 -4.050004662 0 0 0
1493 2 -0.651807633 4.297282428 -2.025002331 0 0 0
1692 2 3.846204874 4.950808568 -4.050004662 0 0 0
1694 2 1.266149636 3.742864537 -4.050004662 0 0 0
1697 2 3.233598658 3.012808552 -2.025002331 0 0 0
569 1 7.035982416 1.78746653 -2.025002331 0 0 0
1695 2 5.751811999 4.297282428 -2.025002331 0 0 0
1705 2 5.129213611 2.342803811 -4.050004662 0 0 0
1787 2 7.669769269 3.742864537 -4.050004662 0 0 0
1788 2 9.637218291 3.012808552 -2.025002331 0 0 0
1805 2 10.24982451 4.950808568 -4.050004662 0 0 0
84 1 13.43960205 1.78746653 -2.025002331 0 0 0
758 2 14.0733889 3.742864537 -4.050004662 0 0 0
1789 2 11.53283324 2.342803811 -4.050004662 0 0 0
1814 2 12.15543163 4.297282428 -2.025002331 0 0 0
756 2 16.65344414 4.950808568 -4.050004662 0 0 0
768 2 16.04083792 3.012808552 -2.025002331 0 0 0
132 1 19.84322168 1.78746653 -2.025002331 0 0 0
760 2 18.55905126 4.297282428 -2.025002331 0 0 0
761 2 17.93645288 2.342803811 -4.050004662 0 0 0
850 2 20.47700853 3.742864537 -4.050004662 0 0 0
851 2 22.44445756 3.012808552 -2.025002331 0 0 0
852 2 24.34007251 2.342803811 -4.050004662 0 0 0
866 2 23.05706377 4.950808568 -4.050004662 0 0 0
227 1 26.24684131 1.78746653 -2.025002331 0 0 0
867 2 24.9626709 4.297282428 -2.025002331 0 0 0
1070 2 26.88062817 3.742864537 -4.050004662 0 0 0
1068 2 29.46068341 4.950808568 -4.050004662 0 0 0
1072 2 31.36629053 4.297282428 -2.025002331 0 0 0
1073 2 30.74369214 2.342803811 -4.050004662 0 0 0
1080 2 28.84807719 3.012808552 -2.025002331 0 0 0
275 1 32.65046095 1.78746653 -2.025002331 0 0 0
1163 2 33.2842478 3.742864537 -4.050004662 0 0 0
1164 2 35.25169682 3.012808552 -2.025002331 0 0 0
1165 2 37.14731178 2.342803811 -4.050004662 0 0 0
1169 2 35.86430304 4.950808568 -4.050004662 0 0 0
1180 2 37.76991016 4.297282428 -2.025002331 0 0 0
1377 2 -10.24982451 7.523973025 -4.050004662 0 0 0
1378 2 -12.15543163 8.177499164 -2.025002331 0 0 0
1381 2 -10.88010192 5.599948739 -2.025002331 0 0 0
1509 2 -12.807239262099998 6.237390796 -4.050004662 1 0 0
1379 2 -6.403619633 6.237390796 -4.050004662 0 0 0
1394 2 -8.33075698 6.874832853 -2.025002331 0 0 0
1434 2 -7.669769269 8.731917055 -4.050004662 0 0 0
1491 2 -4.476482286 5.599948739 -2.025002331 0 0 0
1507 2 -3.846204875 7.523973025 -4.050004662 0 0 0
1508 2 -5.751812 8.177499164 -2.025002331 0 0 0
1505 2 -1.266149636 8.731917055 -4.050004662 0 0 0
